C.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	punkto	ポイント、ポイント、ポイント	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	口	a mouth	grupo	alternativoj	prononco
level	araneo	クモ	a spider	grupo	alternativoj	prononco
level	serĉi	探す	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	手紙	a letter	grupo	alternativoj	prononco
level	frua	早い、早い	early, premature	grupo	alternativoj	prononco
level	grava	重要	important, serious	grupo	alternativoj	prononco
level	nigra	ブラック	black	grupo	alternativoj	prononco
level	trankvila	穏やかな、安定した	tranquil, calm	grupo	alternativoj	prononco
level	flanko	脇腹、側面	a side	grupo	alternativoj	prononco
level	libroj	本	books	grupo	alternativoj	prononco
level	kuri	走る	to run	grupo	alternativoj	prononco
level	dolĉa	ただし、甘い	sweet	grupo	alternativoj	prononco
level	popolo	国民、大衆、民間人	people, folk, nation	grupo	alternativoj	prononco
level	hundo	犬	a dog	grupo	alternativoj	prononco
level	fenestro	窓	a window	grupo	alternativoj	prononco
level	aĝo	年齢	age (years old)	grupo	alternativoj	prononco
level	libron	本	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	指	a finger	grupo	alternativoj	prononco
level	resto	滞在	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	歯、歯	a tooth	grupo	alternativoj	prononco
level	kuiri	調理する	to cook	grupo	alternativoj	prononco
level	lavi	洗う（洗浄する、洗う）	to wash	grupo	alternativoj	prononco
level	mia	私の	my	grupo	alternativoj	prononco
level	piedo	足	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	聞く	to listen	grupo	alternativoj	prononco
level	tablo	テーブル、テーブル	a table	grupo	alternativoj	prononco
level	fali	倒れる、落ちる	to fall, to drop	grupo	alternativoj	prononco
level	familio	家族	a family	grupo	alternativoj	prononco
level	via	あなたの	your	grupo	alternativoj	prononco
level	vizaĝo	顔	a face	grupo	alternativoj	prononco
level	ĝusta	正しい、正確	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	夜	a night	grupo	alternativoj	prononco
level	mezo	中、中央	a middle, average, mean	grupo	alternativoj	prononco
level	historio	歴史	history, a history	grupo	alternativoj	prononco
level	interesi	〜を興味深くする	to interest	grupo	alternativoj	prononco
level	administri	管理する、経営する、運営する	to manage, to administer	grupo	alternativoj	prononco
level	aero	空気	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	その	its	grupo	alternativoj	prononco
level	maro	海	a sea	grupo	alternativoj	prononco
level	fakto	事実	a fact	grupo	alternativoj	prononco
level	lasi	後ろに残す、放置する、放置する	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	獣、動物	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	案内する、導く	to lead, to guide	grupo	alternativoj	prononco
level	avo	おじいちゃん	a grandfather	grupo	alternativoj	prononco
level	afabla	フレンドリー	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	彼ら、それら	their	grupo	alternativoj	prononco
level	korpo	体、体	a body	grupo	alternativoj	prononco
level	pordo	ドア	a door, a gate	grupo	alternativoj	prononco
level	forgesi	忘れる	to forget	grupo	alternativoj	prononco
level	kafo	コーヒー	coffee, a coffee	grupo	alternativoj	prononco
level	brui	騒がしい、騒がしい	to make noise	grupo	alternativoj	prononco
level	brili	輝く	to shine	grupo	alternativoj	prononco
level	gazeto	雑誌(=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	目（目）	an eye	grupo	alternativoj	prononco
level	servi	仕える, 奉仕する, サービスする	to serve	grupo	alternativoj	prononco
level	vento	風	wind, a wind	grupo	alternativoj	prononco
level	ludi	遊ぶ、遊ぶ、役割をする	to play	grupo	alternativoj	prononco
level	haro	髪(一本)	a hair	grupo	alternativoj	prononco
level	arbo	木	a tree	grupo	alternativoj	prononco
level	ŝia	彼女の	her	grupo	alternativoj	prononco
level	lia	彼の	his	grupo	alternativoj	prononco
level	plumo	羽、ペン	a feather, a pen	grupo	alternativoj	prononco
level	bildo	絵、イメージ	a picture, an image	grupo	alternativoj	prononco
level	paŝi	歩く、歩く	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	厚い、太い、太い	thick, fat, bold	grupo	alternativoj	prononco
level	sia	自分の	one's own	grupo	alternativoj	prononco
level	konsenti	同意する	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	夏	summer, a summer	grupo	alternativoj	prononco
level	lumi	輝く、輝く	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	空	a sky	grupo	alternativoj	prononco
level	vintro	冬	winter, a winter	grupo	alternativoj	prononco
level	volonta	自発的、ボランティア	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	秋	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	覚える	to remember, to recall	grupo	alternativoj	prononco
level	printempo	春	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	庭園	a garden	grupo	alternativoj	prononco
level	aĉeti	買う	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	週、1週間	a week	grupo	alternativoj	prononco
level	vitro	ガラス	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	雨	rain, a rain	grupo	alternativoj	prononco
level	frukto	果物	a fruit	grupo	alternativoj	prononco
level	necesa	必要	necessary	grupo	alternativoj	prononco
level	bono	善（善）	goodness	grupo	alternativoj	prononco
level	erari	間違える	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	家（家）	a home	grupo	alternativoj	prononco
level	naturo	自然	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	雲	cloud, a cloud	grupo	alternativoj	prononco
level	bone	よく、良い	well	grupo	alternativoj	prononco
level	momento	瞬間、しばらく	a moment	grupo	alternativoj	prononco
level	direkto	方向	a direction	grupo	alternativoj	prononco
level	kontenta	満足, 吸足	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	バラ	a rose	grupo	alternativoj	prononco
level	fajro	火	a fire	grupo	alternativoj	prononco
level	kuraci	治療する	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	打つ、叩く、ぶつかる	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	親愛なる、愛する	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	受け入れる、受け入れる	to accept	grupo	alternativoj	prononco
level	minuto	分（時間）	a minute	grupo	alternativoj	prononco
level	espero	希望	a hope	grupo	alternativoj	prononco
level	linio	ライン	a line	grupo	alternativoj	prononco
level	neĝo	雪（雪）	snow, a snow	grupo	alternativoj	prononco
level	koleri	怒る	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	成功	a success	grupo	alternativoj	prononco
level	plori	泣く	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	0(ゼロ、ゼロ)	zero, nil	grupo	alternativoj	prononco
level	angulo	角、隅、角	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	順番、順番	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	船	a ship	grupo	alternativoj	prononco
level	blua	青い	blue	grupo	alternativoj	prononco
level	sufiĉa	十分	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	ストリート、ストリート	a street	grupo	alternativoj	prononco
level	vilaĝo	村	a village, a town	grupo	alternativoj	prononco
level	utila	役に立つ	useful	grupo	alternativoj	prononco
level	rondo	サークル、会議、クラブ	a circle, a club	grupo	alternativoj	prononco
level	preta	準備済み	ready	grupo	alternativoj	prononco
level	orelo	耳	an ear	grupo	alternativoj	prononco
level	papero	紙	paper, a paper	grupo	alternativoj	prononco
level	rivero	川	a river	grupo	alternativoj	prononco
level	zorgi	気になる、石より	to care for, to look after	grupo	alternativoj	prononco
level	arto	芸術	an art	grupo	alternativoj	prononco
level	kreski	育つ、成長する	to grow, to increase	grupo	alternativoj	prononco
level	nazo	鼻	a nose	grupo	alternativoj	prononco
level	konsili	アドバイス、アドバイス	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	通り過ぎる	to pass, to pass by	grupo	alternativoj	prononco
level	fero	鉄、鉄	iron (Fe)	grupo	alternativoj	prononco
level	regi	支配する、治める、漂う	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	過ごす	to fare	grupo	alternativoj	prononco
level	larĝa	広い	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	勇敢な	courageous, brave	grupo	alternativoj	prononco
level	kolo	首	a neck	grupo	alternativoj	prononco
level	propra	自分自身の、固有の	own, one's own	grupo	alternativoj	prononco
level	plezuro	喜び、喜び	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	〜を許す	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	お腹がすいた	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	~を呼ぶ	to call, to summon	grupo	alternativoj	prononco
level	marto	3月	March	grupo	alternativoj	prononco
level	seĝo	椅子	a chair	grupo	alternativoj	prononco
level	majo	5月	May	grupo	alternativoj	prononco
level	tuŝi	触れる、触れる、軽く打つ	to touch	grupo	alternativoj	prononco
level	premi	押す	to press, to squeeze	grupo	alternativoj	prononco
level	julio	7月	July	grupo	alternativoj	prononco
level	kato	猫	a cat	grupo	alternativoj	prononco
level	glaso	ガラスカップ	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	9月	September	grupo	alternativoj	prononco
level	verda	緑の	green	grupo	alternativoj	prononco
level	postuli	要求する	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	おじさん、百夫、叔父、こもぶ、おばさん	an uncle	grupo	alternativoj	prononco
level	novembro	11月	November	grupo	alternativoj	prononco
level	laca	疲れた	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	ミルク	milk, a milk	grupo	alternativoj	prononco
level	bruli	(火) 乗る	to burn	grupo	alternativoj	prononco
level	decidi	決める	to decide	grupo	alternativoj	prononco
level	plendi	文句を言う	to complain	grupo	alternativoj	prononco
level	saluti	〜に挨拶する	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	価値	a value, worth	grupo	alternativoj	prononco
level	sukero	砂糖	sugar, a sugar	grupo	alternativoj	prononco
level	planko	床、床	a floor, a ground	grupo	alternativoj	prononco
level	vesto	服	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	引く、引く	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	天気	weather, a weather	grupo	alternativoj	prononco
level	turni	回す	to turn, to turn around	grupo	alternativoj	prononco
level	peco	彫刻	a piece	grupo	alternativoj	prononco
level	fraŭlo	～さん、～くん（未婚男性への敬称）	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	パン	a bread	grupo	alternativoj	prononco
level	salti	跳ぶ、飛躍する、ジャンプする	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	(電車)車両	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	結合、連合、連盟	a link, a league	grupo	alternativoj	prononco
level	efektiva	実際の、事実上	actual, real, true	grupo	alternativoj	prononco
level	decembro	12月	December	grupo	alternativoj	prononco
level	korto	庭	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	（カロ）カット、ヴェーダ	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	好き	to like	grupo	alternativoj	prononco
level	oktobro	10月	October	grupo	alternativoj	prononco
level	kalkuli	計算する	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	スーダン、対策	resources, means, remedy	grupo	alternativoj	prononco
level	paki	荷を積む、包む	to pack	grupo	alternativoj	prononco
level	klaso	クラス、階層、ランク、評価	a class	grupo	alternativoj	prononco
level	gajni	稼ぐ、（試合で）勝つ、獲得する	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	興味、興味	an interest	grupo	alternativoj	prononco
level	floro	花	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	行進する、歩く	to march, to walk	grupo	alternativoj	prononco
level	grupo	集団、団体、グループ	a group	grupo	alternativoj	prononco
level	aŭgusto	8月	August	grupo	alternativoj	prononco
level	junio	6月	June	grupo	alternativoj	prononco
level	brako	腕	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	建物	a building	grupo	alternativoj	prononco
level	aprilo	4月	April	grupo	alternativoj	prononco
level	februaro	2月	February	grupo	alternativoj	prononco
level	pentraĵo	絵、絵画	a picture, a painting	grupo	alternativoj	prononco
level	luno	月	moon, a moon	grupo	alternativoj	prononco
level	ideo	思考、思想	an idea	grupo	alternativoj	prononco
level	novaĵo	ニュース	a news	grupo	alternativoj	prononco
level	vendi	売る	to sell, to vend	grupo	alternativoj	prononco
level	kruco	クロス、クロス	a cross	grupo	alternativoj	prononco
level	kokaĵo	チキン	poultry, chicken	grupo	alternativoj	prononco
level	monato	月、月	a month	grupo	alternativoj	prononco
level	porkaĵo	豚肉	pork	grupo	alternativoj	prononco
level	maniero	方法、手法、フォーム	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	牛肉	beef	grupo	alternativoj	prononco
level	opinii	〜と思う、〜という意見を持っている	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	アイスクリーム	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	選ぶ	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	行動する、扱う	to act	grupo	alternativoj	prononco
level	ovaĵo	卵料理	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	子羊	mutton	grupo	alternativoj	prononco
level	komuna	共通、共同	common	grupo	alternativoj	prononco
